Amount,Old_balance,New_balance,Transaction_type,Location,is_vpn,Is_fraud
2833.66,7119.15,4285.49,withdrawal,Kolkata,yes,yes
9447.88,9568.27,120.39,withdrawal,Chennai,yes,yes
2098.25,3947.15,1848.9,withdrawal,Mumbai,no,no
839.52,3997.26,3157.74,refund,Kolkata,no,no
9017.61,11110.19,2092.58,withdrawal,Mumbai,yes,yes
9453.49,11670.21,2216.72,withdrawal,Mumbai,yes,yes
2512.42,5074.87,2562.45,withdrawal,Chennai,yes,no
5595.77,10154.06,4558.29,refund,Hyderabad,yes,yes
3870.73,4796.13,925.4,withdrawal,Kolkata,yes,yes
1069.94,4446.52,3376.58,refund,Bangalore,no,no
3476.74,4220.73,743.99,refund,Hyderabad,no,no
8327.58,9518.31,1190.73,payment,Chennai,no,no
7669.1,10133.97,2464.87,withdrawal,Hyderabad,yes,yes
2807.03,5433.19,2626.16,payment,Chennai,no,no
8447.74,10334.39,1886.65,withdrawal,Delhi,yes,yes
4742.38,7618.13,2875.75,payment,Mumbai,yes,no
8971.32,11698.65,2727.33,payment,Bangalore,no,no
6861.61,8600.09,1738.48,payment,Kolkata,yes,yes
2357.65,3138.11,780.46,refund,Kolkata,yes,yes
3321.45,5234.81,1913.36,payment,Mumbai,yes,no
8320.06,11565.54,3245.48,refund,Chennai,no,no
4258.46,7107.74,2849.28,withdrawal,Bangalore,no,no
8616.58,13407.98,4791.4,payment,Bangalore,no,no
3223.75,6374.19,3150.44,payment,Chennai,no,no
7904.23,12394.67,4490.44,refund,Mumbai,yes,yes
6004.32,7328.64,1324.32,payment,Delhi,yes,yes
2704.85,5416.23,2711.38,refund,Bangalore,yes,yes
2372.3,5065.04,2692.74,withdrawal,Delhi,yes,no
7767.81,12640.45,4872.64,payment,Bangalore,no,no
1647.53,4498.11,2850.58,refund,Chennai,yes,no
2316.39,6930.18,4613.79,payment,Hyderabad,no,no
6919.67,9049.62,2129.95,withdrawal,Chennai,yes,yes
5675.93,9199.29,3523.36,payment,Mumbai,no,no
2777.81,6684.81,3907,withdrawal,Delhi,yes,no
1582.98,5696.22,4113.24,withdrawal,Hyderabad,no,no
8082.49,11685.87,3603.38,refund,Kolkata,yes,yes
4321.34,8656.83,4335.49,withdrawal,Bangalore,no,no
1347.58,6027.4,4679.82,withdrawal,Delhi,yes,no
2250.3,5232.99,2982.69,payment,Bangalore,yes,yes
3366,6333.82,2967.82,payment,Kolkata,no,no
2407.27,2455.61,48.34,withdrawal,Bangalore,no,no
1389.03,4152.15,2763.12,refund,Hyderabad,no,no
5207.54,7903.98,2696.44,payment,Mumbai,no,no
2340.02,6210.41,3870.39,withdrawal,Kolkata,no,no
8782.61,11564.04,2781.43,withdrawal,Bangalore,no,yes
7444.78,11410.8,3966.02,payment,Mumbai,yes,yes
2394.97,2843.92,448.95,withdrawal,Delhi,no,no
6411.42,8948.59,2537.17,payment,Delhi,no,no
6079.31,8896.46,2817.15,withdrawal,Delhi,yes,yes
853.55,3033.54,2179.99,withdrawal,Hyderabad,yes,yes
3130.21,7677.55,4547.34,payment,Kolkata,yes,yes
3273.22,5041.09,1767.87,payment,Hyderabad,no,no
2968.45,5724.8,2756.35,payment,Chennai,no,no
872.42,3358.28,2485.86,refund,Delhi,yes,no
2840.1,6527.27,3687.17,withdrawal,Mumbai,yes,no
8580.63,11001.42,2420.79,refund,Bangalore,no,no
6051.6,10968.78,4917.18,withdrawal,Mumbai,yes,yes
3604.78,6703.51,3098.73,withdrawal,Bangalore,no,no
4652.85,7928.94,3276.09,refund,Mumbai,no,no
9727.93,11026.31,1298.38,withdrawal,Delhi,no,yes
1087.29,3061.4,1974.11,withdrawal,Kolkata,yes,yes
3870.85,5977.34,2106.49,payment,Chennai,no,no
797.33,5367.1,4569.77,payment,Kolkata,no,no
1481.91,6348.54,4866.63,payment,Mumbai,yes,no
2505.38,4780.8,2275.42,payment,Delhi,yes,no
697.39,5012.39,4315,refund,Hyderabad,yes,yes
1551.99,5717.48,4165.49,payment,Bangalore,no,no
103.26,4019.66,3916.4,payment,Mumbai,yes,no
3887.64,7326.66,3439.02,payment,Kolkata,yes,yes
5227,5266.52,39.52,payment,Hyderabad,no,no
9671.29,12076.62,2405.33,refund,Hyderabad,no,no
5125.21,8557.55,3432.34,withdrawal,Mumbai,no,no
3158.09,7529.64,4371.55,refund,Delhi,no,no
1769.15,5332.47,3563.32,withdrawal,Hyderabad,no,no
1297.07,4726.71,3429.64,refund,Hyderabad,no,no
6347.78,8214.36,1866.58,refund,Delhi,no,no
1423.98,5729.99,4306.01,refund,Delhi,no,no
194.64,765.48,570.84,refund,Hyderabad,yes,yes
6822.14,11123.92,4301.78,payment,Bangalore,yes,yes
8995.4,10724.94,1729.54,payment,Kolkata,no,no
5410.2,8987.88,3577.68,withdrawal,Mumbai,no,no
1826.63,2947.5,1120.87,withdrawal,Delhi,yes,no
7861.07,8183.86,322.79,payment,Kolkata,yes,yes
951.63,5473.77,4522.14,payment,Hyderabad,no,no
1012.58,1701.28,688.7,refund,Hyderabad,yes,yes
8864.29,9252.43,388.14,refund,Delhi,no,no
7079.64,8486.25,1406.61,withdrawal,Delhi,no,no
2863.2,4931.77,2068.57,withdrawal,Chennai,no,no
6322.72,11159.86,4837.14,refund,Kolkata,no,no
6412.55,9433.08,3020.53,payment,Delhi,no,no
7599.83,7937.16,337.33,refund,Mumbai,yes,yes
6791.15,6976.81,185.66,payment,Hyderabad,no,no
5737.28,10364.22,4626.94,withdrawal,Chennai,no,no
4545.36,9361.97,4816.61,refund,Delhi,yes,no
202.18,2201.02,1998.84,refund,Bangalore,no,no
5096.25,6030.68,934.43,refund,Delhi,yes,yes
2475.46,5924.2,3448.74,withdrawal,Kolkata,yes,yes
7232.19,11675.21,4443.02,refund,Kolkata,no,no
2122.03,3512.21,1390.18,refund,Kolkata,yes,yes
2425.55,4494.68,2069.13,withdrawal,Mumbai,yes,no
4137.2,8850.06,4712.86,payment,Kolkata,no,no
4072.82,8030.65,3957.83,payment,Mumbai,no,no
7119.1,11748.88,4629.78,payment,Hyderabad,yes,yes
9383.97,13033.06,3649.09,payment,Chennai,no,no
6382.52,7516.23,1133.71,payment,Kolkata,no,no
1733.17,2340.57,607.4,payment,Hyderabad,no,no
8915.79,11534.68,2618.89,payment,Chennai,no,no
2700.92,4979.59,2278.67,refund,Chennai,no,no
1882.6,4690.59,2807.99,withdrawal,Hyderabad,yes,yes
2917.7,3089.08,171.38,payment,Hyderabad,no,no
6696.87,10379.23,3682.36,withdrawal,Bangalore,no,no
2579.61,3737.05,1157.44,payment,Delhi,yes,no
5932.19,7327.62,1395.43,refund,Mumbai,no,no
4607.89,7935.49,3327.6,payment,Kolkata,yes,yes
440.92,1210.17,769.25,refund,Delhi,no,no
622.44,3338.75,2716.31,withdrawal,Hyderabad,yes,yes
9614.68,13288.57,3673.89,payment,Hyderabad,no,no
7993.32,11883.53,3890.21,refund,Bangalore,no,no
8838.56,11178.54,2339.98,payment,Hyderabad,yes,yes
2903.09,4289.36,1386.27,refund,Mumbai,yes,no
3468.27,5968.65,2500.38,refund,Kolkata,yes,yes
9691.64,14260.96,4569.32,payment,Delhi,no,no
3723.34,4419.09,695.75,refund,Delhi,yes,no
3953.14,4256.09,302.95,payment,Bangalore,yes,yes
3640.66,3767.9,127.24,refund,Delhi,yes,no
1821.21,2166.96,345.75,withdrawal,Bangalore,no,no
7939.57,8351.51,411.94,withdrawal,Kolkata,no,no
3784.46,7830.21,4045.75,payment,Mumbai,no,no
9151.58,12903.98,3752.4,withdrawal,Kolkata,no,yes
9608.12,11505.16,1897.04,payment,Kolkata,no,no
8051.9,12716.17,4664.27,refund,Delhi,no,no
7846.06,12314.49,4468.43,refund,Kolkata,yes,yes
7563.63,10884.77,3321.14,payment,Bangalore,yes,yes
4260.6,8751.34,4490.74,refund,Kolkata,no,no
2016.18,4451.46,2435.28,refund,Chennai,no,no
29.94,3290.35,3260.41,payment,Mumbai,yes,no
4914.86,5686.08,771.22,withdrawal,Kolkata,yes,yes
8952,11986.27,3034.27,refund,Chennai,no,no
3283.75,6957.32,3673.57,withdrawal,Hyderabad,no,no
7248.24,8825.4,1577.16,payment,Kolkata,no,no
2465.97,4783.75,2317.78,withdrawal,Chennai,yes,no
2213.49,5247.88,3034.39,withdrawal,Chennai,yes,no
4175.37,8905.53,4730.16,withdrawal,Hyderabad,yes,yes
8405.39,10767.8,2362.41,refund,Bangalore,no,no
8345.28,8643.21,297.93,withdrawal,Chennai,no,yes
510.97,1907.93,1396.96,payment,Hyderabad,no,no
9983.12,12452.07,2468.95,refund,Chennai,yes,yes
1778.78,2665.03,886.25,withdrawal,Chennai,yes,no
8706.8,13271.07,4564.27,withdrawal,Bangalore,no,yes
3217.33,4819.48,1602.15,refund,Hyderabad,no,no
6978.04,7979.03,1000.99,refund,Hyderabad,no,no
6748.16,10677.93,3929.77,payment,Bangalore,yes,yes
80.25,3252.24,3171.99,refund,Chennai,yes,no
9155.78,13420.43,4264.65,withdrawal,Hyderabad,yes,yes
2012.08,6183.86,4171.78,withdrawal,Kolkata,no,no
266.12,1838.43,1572.31,payment,Chennai,no,no
9082.91,13863.28,4780.37,payment,Hyderabad,yes,yes
3339.29,6049.14,2709.85,payment,Delhi,yes,no
1573.82,3264.28,1690.46,payment,Mumbai,yes,no
1142.88,2887.66,1744.78,payment,Chennai,no,no
1059.22,1752.11,692.89,payment,Bangalore,yes,yes
3964.03,6348.87,2384.84,refund,Chennai,no,no
4660.56,8658.94,3998.38,withdrawal,Kolkata,no,no
6555.55,8941.41,2385.86,payment,Mumbai,yes,yes
4009.94,4987.48,977.54,withdrawal,Mumbai,yes,no
8521.9,9970.18,1448.28,withdrawal,Kolkata,no,yes
5450.46,7434.27,1983.81,withdrawal,Chennai,no,no
9231.53,13797.96,4566.43,withdrawal,Bangalore,yes,yes
1152.71,4618.12,3465.41,refund,Delhi,no,no
7683.45,9713.55,2030.1,refund,Chennai,no,no
2011.16,2265.56,254.4,withdrawal,Kolkata,no,no
1472.65,3349.24,1876.59,withdrawal,Delhi,no,no
5582.83,10002.01,4419.18,refund,Mumbai,no,no
2110.72,6198.56,4087.84,payment,Delhi,yes,no
6070.06,9259.49,3189.43,refund,Mumbai,no,no
8053.04,12649.45,4596.41,refund,Delhi,no,no
428.1,4270.17,3842.07,refund,Mumbai,yes,no
1573.13,4681.03,3107.9,withdrawal,Mumbai,yes,no
4156.5,4567.78,411.28,payment,Mumbai,no,no
9057.88,12524.11,3466.23,payment,Bangalore,yes,yes
834.69,2433.78,1599.09,refund,Chennai,no,no
1872.95,6180.17,4307.22,refund,Chennai,yes,no
9149.26,10533.55,1384.29,refund,Hyderabad,yes,yes
5861.73,6186.84,325.11,withdrawal,Delhi,yes,yes
7616.41,11964.66,4348.25,payment,Hyderabad,no,no
3443.15,5717.68,2274.53,payment,Chennai,yes,no
9364.52,9943.95,579.43,payment,Hyderabad,yes,yes
1222.91,3733.12,2510.21,withdrawal,Chennai,no,no
2911.35,3305.28,393.93,payment,Delhi,yes,no
591.14,5162.8,4571.66,withdrawal,Mumbai,yes,no
7784.64,11576.62,3791.98,payment,Kolkata,yes,yes
6627.19,10569.51,3942.32,withdrawal,Bangalore,yes,yes
6244.77,7267.98,1023.21,withdrawal,Bangalore,yes,yes
3889.05,5691.85,1802.8,payment,Bangalore,yes,yes
5530.93,7464.74,1933.81,payment,Delhi,no,no
4791.44,6520.1,1728.66,withdrawal,Mumbai,yes,no
8835.61,12756.16,3920.55,withdrawal,Bangalore,no,yes
7230.38,10704.66,3474.28,refund,Bangalore,no,no
4087.49,8046.57,3959.08,payment,Bangalore,yes,yes
6240.37,7298.42,1058.05,withdrawal,Chennai,no,no
9581.96,12403.98,2822.02,withdrawal,Bangalore,no,yes
5120.96,5376.76,255.8,withdrawal,Delhi,no,no
1076.38,2563.28,1486.9,refund,Kolkata,no,no
4671.1,5091.31,420.21,refund,Delhi,no,no
2233.83,7226.56,4992.73,withdrawal,Kolkata,yes,yes
5308.53,8610.96,3302.43,payment,Mumbai,yes,yes
6065.86,8184.92,2119.06,withdrawal,Bangalore,no,no
8693.16,8916.12,222.96,payment,Mumbai,yes,yes
7960.04,12638.3,4678.26,withdrawal,Chennai,no,no
2406.61,5384.37,2977.76,withdrawal,Mumbai,yes,no
82.06,4470.15,4388.09,refund,Bangalore,yes,yes
2833.51,7100.96,4267.45,payment,Chennai,no,no
3119.27,4059.65,940.38,withdrawal,Bangalore,no,no
5605.9,7781.68,2175.78,withdrawal,Kolkata,no,no
4380.93,5956.64,1575.71,payment,Mumbai,no,no
3417.11,8107.76,4690.65,withdrawal,Hyderabad,no,no
7233.03,11336.4,4103.37,payment,Delhi,yes,yes
5028.81,8466.74,3437.93,withdrawal,Hyderabad,no,no
1971.55,5659.89,3688.34,withdrawal,Bangalore,no,no
7237.49,9420.23,2182.74,payment,Hyderabad,no,no
1866.08,6307.56,4441.48,withdrawal,Kolkata,yes,yes
9248.97,9834.39,585.42,refund,Bangalore,yes,yes
8622.83,11626.2,3003.37,withdrawal,Bangalore,no,yes
9844.35,13070.5,3226.15,refund,Delhi,no,no
6411.86,10298.7,3886.84,payment,Bangalore,yes,yes
3351.38,5531.96,2180.58,withdrawal,Chennai,yes,no
2444.6,4369.43,1924.83,payment,Delhi,yes,no
8456.37,9608.12,1151.75,withdrawal,Chennai,no,yes
1099.1,3098.78,1999.68,refund,Hyderabad,yes,yes
6557.19,10590.94,4033.75,payment,Hyderabad,no,no
1952.7,5066.99,3114.29,withdrawal,Delhi,yes,no
7391.01,8929.23,1538.22,payment,Bangalore,yes,yes
4473.54,9139.36,4665.82,withdrawal,Delhi,yes,no
5069.38,8671.41,3602.03,refund,Bangalore,yes,yes
8401.23,9421.08,1019.85,withdrawal,Bangalore,yes,yes
149.41,4762.43,4613.02,refund,Bangalore,yes,yes
8525.51,8543.25,17.74,refund,Delhi,yes,yes
9141.02,12805.04,3664.02,refund,Mumbai,yes,yes
9996.51,12168.45,2171.94,refund,Mumbai,no,no
409.7,4363.64,3953.94,withdrawal,Chennai,no,no
7446.68,8758.16,1311.48,withdrawal,Hyderabad,no,no
5615.82,6368.18,752.36,payment,Bangalore,yes,yes
6274.25,10331.18,4056.93,refund,Chennai,no,no
8771.52,11504.46,2732.94,refund,Bangalore,yes,yes
5348.96,8082.43,2733.47,refund,Delhi,no,no
7448.3,9609.43,2161.13,payment,Chennai,yes,yes
4425.16,6948.14,2522.98,payment,Mumbai,yes,no
7597.13,8115.69,518.56,withdrawal,Bangalore,yes,yes
9895.45,13699,3803.55,withdrawal,Hyderabad,no,yes
1657.54,6087.51,4429.97,payment,Bangalore,no,no
591.41,1704.11,1112.7,withdrawal,Mumbai,no,no
1318.76,1387.44,68.68,payment,Mumbai,no,no
4153.65,4899.07,745.42,payment,Bangalore,yes,yes
5900.76,8576.44,2675.68,refund,Bangalore,no,no
8290.01,13258.48,4968.47,payment,Hyderabad,yes,yes
7101.01,9777.58,2676.57,refund,Mumbai,yes,yes
2005.07,6549.19,4544.12,withdrawal,Bangalore,no,no
3817.84,4593.64,775.8,refund,Chennai,yes,no
3964.29,8857.52,4893.23,withdrawal,Bangalore,no,no
5390.66,9782.47,4391.81,withdrawal,Kolkata,no,no
137.09,170.75,33.66,payment,Kolkata,no,no
6800.93,8528.01,1727.08,withdrawal,Chennai,no,no
3854.82,7513.37,3658.55,refund,Hyderabad,no,no
252.73,2767.54,2514.81,refund,Delhi,no,no
7731.74,10401.52,2669.78,withdrawal,Kolkata,no,no
9349.51,10469.73,1120.22,payment,Mumbai,yes,yes
347.04,1065.99,718.95,withdrawal,Chennai,yes,no
6697.05,11347.07,4650.02,withdrawal,Mumbai,no,no
6893.19,11412.99,4519.8,refund,Mumbai,yes,yes
5804.88,9366.5,3561.62,withdrawal,Kolkata,yes,yes
8860.54,10494.44,1633.9,payment,Hyderabad,no,no
1736.87,4989.03,3252.16,payment,Bangalore,yes,yes
6829.94,8156.29,1326.35,refund,Mumbai,yes,yes
8617.53,9385.97,768.44,withdrawal,Delhi,no,yes
2929.75,6815.88,3886.13,refund,Hyderabad,no,no
6825.93,11689.17,4863.24,refund,Delhi,yes,yes
9196.97,14136.95,4939.98,withdrawal,Bangalore,no,yes
500.29,4475.27,3974.98,payment,Delhi,yes,no
3193.62,6050.26,2856.64,refund,Kolkata,no,no
8938.06,11081.68,2143.62,payment,Delhi,yes,yes
3579.04,7742.28,4163.24,payment,Kolkata,yes,yes
8038.32,11215.42,3177.1,refund,Chennai,no,no
8497.69,10239.17,1741.48,withdrawal,Chennai,no,yes
2159.16,4597.15,2437.99,payment,Kolkata,yes,yes
4814.26,8253.56,3439.3,refund,Delhi,no,no
7419.17,10855.35,3436.18,refund,Kolkata,no,no
1628,5285.68,3657.68,withdrawal,Bangalore,no,no
6069.25,7499.7,1430.45,refund,Chennai,no,no
2494.4,4608.17,2113.77,withdrawal,Kolkata,no,no
2899.53,6053.24,3153.71,payment,Delhi,yes,no
2913.36,5556.83,2643.47,payment,Kolkata,no,no
4262.81,4449.03,186.22,payment,Chennai,no,no
9130.5,10692.26,1561.76,withdrawal,Bangalore,yes,yes
8089.83,9209.71,1119.88,payment,Chennai,yes,yes
9518.59,10260.92,742.33,payment,Chennai,yes,yes
6315.61,11302.84,4987.23,refund,Chennai,yes,yes
6977.6,10972.53,3994.93,withdrawal,Kolkata,no,no
2632.99,3198.97,565.98,payment,Hyderabad,no,no
7198.56,8972.07,1773.51,refund,Delhi,no,no
1354.91,1686.07,331.16,withdrawal,Mumbai,yes,no
4052.49,5727.9,1675.41,payment,Chennai,no,no
7046.84,11873.93,4827.09,withdrawal,Bangalore,yes,yes
6539.58,11366.77,4827.19,payment,Chennai,yes,yes
2773.56,6730.32,3956.76,refund,Bangalore,no,no
5254.44,7811.78,2557.34,refund,Kolkata,no,no
155.58,3191.74,3036.16,payment,Kolkata,no,no
9548.18,12411.34,2863.16,withdrawal,Hyderabad,no,yes
9149.57,10752.97,1603.4,payment,Hyderabad,no,no
3417.7,8345.96,4928.26,withdrawal,Hyderabad,yes,yes
7513.36,9334.17,1820.81,withdrawal,Chennai,no,no
1100,5589.51,4489.51,refund,Kolkata,no,no
7669.58,12045.38,4375.8,payment,Hyderabad,no,no
9818.12,11757.02,1938.9,refund,Kolkata,no,no
1095.66,3445.45,2349.79,withdrawal,Bangalore,yes,yes
737.8,4869.03,4131.23,withdrawal,Hyderabad,no,no
2967.64,3166.74,199.1,refund,Chennai,yes,no
1604.56,4857.11,3252.55,refund,Hyderabad,yes,yes
6383.63,9126.68,2743.05,payment,Mumbai,no,no
1496.28,1563.2,66.92,payment,Bangalore,no,no
4451.64,7395.93,2944.29,refund,Mumbai,no,no
2958.36,7716.95,4758.59,refund,Delhi,yes,no
5659.13,10252.18,4593.05,withdrawal,Delhi,yes,yes
4152.7,5805.19,1652.49,withdrawal,Chennai,yes,no
3896.41,6474.49,2578.08,refund,Kolkata,no,no
9590.43,13117.34,3526.91,withdrawal,Delhi,yes,yes
8613.87,12270.69,3656.82,refund,Hyderabad,no,no
828.99,4969.71,4140.72,payment,Bangalore,yes,yes
451.47,3188.73,2737.26,refund,Hyderabad,no,no
7576.08,12365.2,4789.12,refund,Mumbai,yes,yes
2754.14,3281.27,527.13,withdrawal,Hyderabad,yes,yes
8314.24,9959.1,1644.86,payment,Chennai,no,no
9617.18,10828.58,1211.4,refund,Chennai,yes,yes
819.86,4230.54,3410.68,payment,Bangalore,yes,yes
2274.79,6811.31,4536.52,withdrawal,Bangalore,no,no
5482.22,6287.15,804.93,refund,Bangalore,yes,yes
6875.18,7692.08,816.9,payment,Chennai,no,no
3395.08,3614.94,219.86,refund,Kolkata,no,no
6586.62,6813.71,227.09,refund,Delhi,yes,yes
373.36,382.7,9.34,refund,Chennai,yes,no
8885,10141.52,1256.52,refund,Mumbai,no,no
754.26,5342.41,4588.15,withdrawal,Bangalore,yes,yes
4565.34,5348.03,782.69,withdrawal,Bangalore,yes,yes
714.73,2205.13,1490.4,payment,Chennai,yes,no
568.04,4559.41,3991.37,payment,Mumbai,yes,no
532.14,2783.85,2251.71,withdrawal,Bangalore,no,no
8649.18,11658.51,3009.33,payment,Bangalore,yes,yes
1653.32,1889.2,235.88,refund,Hyderabad,no,no
5385.47,8030.64,2645.17,payment,Mumbai,no,no
189.44,4753.43,4563.99,payment,Hyderabad,no,no
8756.21,11726.69,2970.48,payment,Delhi,yes,yes
1671.52,2810.45,1138.93,payment,Bangalore,yes,yes
4574.42,5779.99,1205.57,withdrawal,Chennai,yes,no
2977.1,5350.19,2373.09,refund,Delhi,yes,no
1954.13,1999.23,45.1,payment,Chennai,yes,no
9478.63,12516,3037.37,refund,Kolkata,no,no
1117.31,3699.04,2581.73,withdrawal,Bangalore,yes,yes
7406.47,8709.19,1302.72,refund,Mumbai,no,no
5692.2,8311.36,2619.16,refund,Hyderabad,no,no
8570.8,10370.38,1799.58,withdrawal,Chennai,yes,yes
9785.28,14169.88,4384.6,payment,Hyderabad,yes,yes
7036.97,8164.44,1127.47,payment,Mumbai,no,no
4447.79,7077.63,2629.84,payment,Kolkata,yes,yes
9373.7,12820.43,3446.73,withdrawal,Kolkata,no,yes
796.49,1939.22,1142.73,refund,Delhi,no,no
5907.2,7566.1,1658.9,payment,Bangalore,yes,yes
5392.49,7669,2276.51,withdrawal,Mumbai,no,no
3835.58,8240.39,4404.81,refund,Bangalore,yes,yes
7974.84,8048.79,73.95,payment,Mumbai,no,no
4836.11,6272.13,1436.02,withdrawal,Bangalore,yes,yes
5289.7,5975.39,685.69,refund,Mumbai,no,no
7291.28,7716.28,425,payment,Chennai,yes,yes
274.88,5097.59,4822.71,withdrawal,Kolkata,no,no
7714.14,8979.68,1265.54,payment,Hyderabad,no,no
7587.65,11098.46,3510.81,refund,Delhi,yes,yes
4862.32,8183.7,3321.38,refund,Bangalore,yes,yes
5870.25,9736.49,3866.24,payment,Bangalore,yes,yes
6791.4,6966.01,174.61,withdrawal,Kolkata,yes,yes
2559.53,5374.09,2814.56,payment,Hyderabad,yes,yes
5631.44,7813.8,2182.36,withdrawal,Chennai,no,no
4673.47,4748.89,75.42,payment,Chennai,yes,no
8421.8,11876.96,3455.16,payment,Kolkata,no,no
7362.28,9500.77,2138.49,refund,Mumbai,yes,yes
6196.31,8962.7,2766.39,refund,Delhi,no,no
8180.93,8712.64,531.71,payment,Mumbai,no,no
5185.39,8648.16,3462.77,payment,Hyderabad,yes,yes
5214.76,6014.4,799.64,withdrawal,Chennai,no,no
2578.77,5299.4,2720.63,refund,Kolkata,yes,yes
7191.17,7298.99,107.82,payment,Delhi,no,no
1551.5,2941.12,1389.62,refund,Hyderabad,no,no
5136.05,5789.11,653.06,withdrawal,Bangalore,yes,yes
2572.53,2623.01,50.48,refund,Hyderabad,yes,yes
1050.24,1431.9,381.66,withdrawal,Mumbai,yes,no
8075.49,11298.24,3222.75,payment,Delhi,no,no
9283.32,13686,4402.68,withdrawal,Bangalore,no,yes
5777.8,10035.32,4257.52,payment,Delhi,yes,yes
8296.94,12026.63,3729.69,refund,Delhi,no,no
5180.99,5271.88,90.89,refund,Bangalore,yes,yes
145.66,477.76,332.1,withdrawal,Kolkata,no,no
5840.14,9999.98,4159.84,payment,Bangalore,yes,yes
3839.12,4370.34,531.22,payment,Hyderabad,yes,yes
4517.5,7028.44,2510.94,payment,Chennai,yes,no
8248.38,8415.24,166.86,withdrawal,Hyderabad,yes,yes
3854.2,3861.23,7.03,payment,Hyderabad,yes,yes
1200.95,1591.05,390.1,payment,Hyderabad,yes,yes
7390.67,9421.73,2031.06,refund,Hyderabad,yes,yes
4013.57,5242.99,1229.42,payment,Hyderabad,yes,yes
1512.4,2947.74,1435.34,refund,Mumbai,yes,no
7062.18,8869.22,1807.04,payment,Mumbai,yes,yes
9817.45,11830.12,2012.67,payment,Mumbai,no,no
4035.36,4830.87,795.51,refund,Kolkata,no,no
1334.58,5396.56,4061.98,refund,Mumbai,yes,no
5848.25,7422.84,1574.59,payment,Delhi,yes,yes
4223.16,5527.46,1304.3,payment,Kolkata,yes,yes
5930.89,6678.98,748.09,refund,Mumbai,yes,yes
5511.82,9768.44,4256.62,withdrawal,Kolkata,no,no
5439.83,5645.23,205.4,withdrawal,Delhi,no,no
1211.09,2270.9,1059.81,withdrawal,Bangalore,yes,yes
8225.97,11793.31,3567.34,withdrawal,Hyderabad,no,yes
6883.34,7133.67,250.33,refund,Delhi,yes,yes
9613.46,11073.95,1460.49,refund,Mumbai,no,no
8162.24,8958.24,796,payment,Kolkata,no,no
461.62,3129.31,2667.69,withdrawal,Bangalore,no,no
3585.85,8413.37,4827.52,refund,Mumbai,yes,no
6765.73,8336.35,1570.62,withdrawal,Bangalore,no,no
2690.05,2935.29,245.24,withdrawal,Hyderabad,yes,yes
2137.64,3482.63,1344.99,refund,Delhi,no,no
1132.93,5933.88,4800.95,withdrawal,Mumbai,no,no
7696.07,12394.21,4698.14,payment,Delhi,no,no
8887.64,11177.62,2289.98,withdrawal,Mumbai,yes,yes
6310.38,9595.36,3284.98,payment,Chennai,no,no
865.95,3108.55,2242.6,withdrawal,Hyderabad,no,no
1813.37,6708.88,4895.51,refund,Bangalore,no,no
4983.37,9610.46,4627.09,payment,Chennai,yes,no
2725.29,5301.74,2576.45,refund,Delhi,no,no
5678.95,7491.1,1812.15,withdrawal,Kolkata,no,no
8160.38,12578.18,4417.8,refund,Bangalore,yes,yes
792.76,4705.42,3912.66,payment,Delhi,no,no
9427.06,10705.03,1277.97,refund,Mumbai,no,no
1934.78,3284.38,1349.6,payment,Delhi,no,no
171.78,1757.47,1585.69,payment,Hyderabad,yes,yes
7098.67,7612.02,513.35,withdrawal,Bangalore,yes,yes
7100.65,10781.33,3680.68,withdrawal,Chennai,yes,yes
3490.95,7185.71,3694.76,refund,Bangalore,no,no
6281.36,8023.04,1741.68,payment,Delhi,yes,yes
6347.25,6892.55,545.3,withdrawal,Chennai,yes,yes
4208.93,5719.68,1510.75,refund,Kolkata,yes,yes
5937.48,10583.95,4646.47,refund,Bangalore,no,no
4138.03,7314.5,3176.47,withdrawal,Mumbai,no,no
2598.61,5440.21,2841.6,refund,Kolkata,no,no
6666.79,10732.21,4065.42,refund,Bangalore,no,no
9198.32,13255.04,4056.72,withdrawal,Delhi,yes,yes
4002.68,8762.21,4759.53,refund,Delhi,yes,no
5765.1,10322.8,4557.7,refund,Mumbai,no,no
6068,6562.44,494.44,payment,Hyderabad,yes,yes
7257.2,10524.6,3267.4,refund,Hyderabad,yes,yes
1970.33,2806.13,835.8,refund,Mumbai,yes,no
1248.84,1924.35,675.51,withdrawal,Delhi,no,no
